ParentIndividualID,ParentProjectEntityID,ParentRole,ParentSex,ParentGeneration,ChildIndividualID,ChildProjectEntityID,ChildGeneration,EdgeEvidenceClass,IncludedInTierA,IncludedInTierB,IncludedInTierC,IncludedInComplete,FirstIncludedView,ForcedCompleteOnly,EdgeBootstrapFraction,EdgeVariantFraction,EdgeLeaveOneChromosomeFraction,EdgeAlternatives95,PairBootstrapFraction,PairVariantFraction,PairLeaveOneChromosomeFraction,PairAlternatives95,ParentCountMAPState,ParentCountStateBootstrapFraction,ParentCountStateLeaveOneChromosomeFraction,ParentCountStatePriorFraction,EdgeInclusionReason,Caveat
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc142,2021cicX11218960,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.431,1.0,0.7272727272727273,fAulAsc154:0.569;fAulAsc153:0.431,0.42975,1.0,0.7272727272727273,fAulAsc158+fAulAsc153:0.430;fAulAsc158+fAulAsc154:0.356;fAulAsc157+fAulAsc154:0.211,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc23,2021cicX11218817,father,M,F2,fAulAsc143,2021cicX11218961,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.35425,1.0,1.0,fAulAsc23:0.354;fAulAsc31:0.252;fAulAsc85:0.140;fAulAsc47:0.127;fAulAsc10:0.023;fAulAsc45:0.018;fAulAsc22:0.018;fAulAsc64:0.017;fAulAsc94:0.011,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc32,2021cicX11218826,father,M,F2,fAulAsc144,2021cicX11218962,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7905,1.0,1.0,fAulAsc32:0.790;fAulAsc79:0.066;fAulAsc59:0.032;fAulAsc62:0.030;fAulAsc10:0.025;fAulAsc133:0.022,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc38,2021cicX11218832,father,M,F2,fAulAsc145,2021cicX11218963,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.47475,1.0,0.9545454545454546,fAulAsc38:0.475;fAulAsc141:0.221;fAulAsc21:0.175;fAulAsc33:0.033;fAulAsc139:0.024;fAulAsc34:0.021;fAulAsc86:0.016,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc38,2021cicX11218832,father,M,F2,fAulAsc146,2021cicX11218964,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.79675,1.0,1.0,fAulAsc38:0.797;fAulAsc49:0.087;fAulAsc106:0.050;fAulAsc71:0.023,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc147,2021cicX11218965,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.93875,1.0,1.0,fAulAsc150:0.939;fAulAsc155:0.055,0.506,1.0,0.7727272727272727,fAulAsc150+fAulAsc153:0.506;fAulAsc150+fAulAsc154:0.433;fAulAsc155+fAulAsc154:0.054,zero_parent,0.00025,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc147,2021cicX11218965,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.513,1.0,0.7727272727272727,fAulAsc153:0.513;fAulAsc154:0.487,0.506,1.0,0.7727272727272727,fAulAsc150+fAulAsc153:0.506;fAulAsc150+fAulAsc154:0.433;fAulAsc155+fAulAsc154:0.054,zero_parent,0.00025,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc148,2021cicX11218966,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc150:1.000,1.0,1.0,1.0,fAulAsc150+fAulAsc153:1.000,two_parent,0.9995,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc148,2021cicX11218966,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc153:1.000,1.0,1.0,1.0,fAulAsc150+fAulAsc153:1.000,two_parent,0.9995,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc149,2021cicX11218967,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc150:1.000,1.0,1.0,1.0,fAulAsc150+fAulAsc154:1.000,two_parent,1.0,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc149,2021cicX11218967,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc154:1.000,1.0,1.0,1.0,fAulAsc150+fAulAsc154:1.000,two_parent,1.0,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc150,2021cicX11218968,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc150,2021cicX11218968,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc151,2021cicX11218969,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc151,2021cicX11218969,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc152,2021cicX11218970,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc152,2021cicX11218970,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc153,2021cicX11218971,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc153,2021cicX11218971,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc154,2021cicX11218972,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc154,2021cicX11218972,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc155,2021cicX11218973,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc155,2021cicX11218973,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc156,2021cicX11218974,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc156,2021cicX11218974,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc157,2021cicX11218975,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B1_SPECIFIC,LATENT_G0_B1_SPECIFIC,abstract_founder,U,G0,fAulAsc157,2021cicX11218975,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc158,2021cicX11218976,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B1_SPECIFIC,LATENT_G0_B1_SPECIFIC,abstract_founder,U,G0,fAulAsc158,2021cicX11218976,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc159,2021cicX13178912,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.3285,1.0,0.9090909090909092,fAulAsc52:0.329;fAulAsc6:0.248;fAulAsc14:0.116;fAulAsc59:0.088;fAulAsc11:0.075;fAulAsc64:0.072;fAulAsc10:0.031,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc170,2021cicX13178913,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.15725,1.0,0.9545454545454546,fAulAsc38:0.195;fAulAsc128:0.168;fAulAsc106:0.157;fAulAsc86:0.148;fAulAsc29:0.117;fAulAsc11:0.102;fAulAsc3:0.052;fAulAsc10:0.022,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc181,2021cicX13178914,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.14275,1.0,0.7272727272727273,fAulAsc19:0.247;fAulAsc27:0.188;fAulAsc52:0.143;fAulAsc47:0.142;fAulAsc126:0.115;fAulAsc106:0.048;fAulAsc44:0.028;fAulAsc124:0.017;fAulAsc53:0.015;fAulAsc11:0.013,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc9,2021cicX11218803,father,M,F2,fAulAsc192,2021cicX13178915,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.289,0.1428571428571428,0.9090909090909092,fAulAsc9:0.289;fAulAsc94:0.197;fAulAsc86:0.109;fAulAsc56:0.100;fAulAsc34:0.059;fAulAsc79:0.057;fAulAsc87:0.045;fAulAsc149:0.034;fAulAsc123:0.023;fAulAsc128:0.018;fAulAsc148:0.017;fAulAsc126:0.015,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc203,2021cicX13178916,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.78325,1.0,1.0,fAulAsc78:0.783;fAulAsc85:0.157;fAulAsc123:0.053,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc214,2021cicX13178917,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7525,1.0,1.0,fAulAsc78:0.752;fAulAsc28:0.172;fAulAsc25:0.068,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc32,2021cicX11218826,father,M,F2,fAulAsc225,2021cicX13178918,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.58175,1.0,1.0,fAulAsc32:0.582;fAulAsc9:0.107;fAulAsc21:0.079;fAulAsc56:0.057;fAulAsc28:0.057;fAulAsc6:0.045;fAulAsc45:0.027,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc38,2021cicX11218832,father,M,F2,fAulAsc235,2021cicX13178919,F3,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.972,1.0,1.0,fAulAsc38:0.972,,,,,one_observed_parent,1.0,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc162,2021cicX13178920,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.47575,1.0,1.0,fAulAsc106:0.476;fAulAsc19:0.160;fAulAsc128:0.151;fAulAsc11:0.070;fAulAsc29:0.040;fAulAsc9:0.033;fAulAsc6:0.032,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc37,2021cicX11218831,father,M,F2,fAulAsc173,2021cicX13178921,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.32475,0.1428571428571428,0.8636363636363636,fAulAsc37:0.325;fAulAsc52:0.221;fAulAsc106:0.155;fAulAsc26:0.097;fAulAsc126:0.062;fAulAsc6:0.048;fAulAsc11:0.035;fAulAsc105:0.027,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc184,2021cicX13178922,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.741,1.0,1.0,fAulAsc106:0.741;fAulAsc22:0.168;fAulAsc11:0.066,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc34,2021cicX11218828,father,M,F2,fAulAsc195,2021cicX13178923,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.246,0.1428571428571428,0.7272727272727273,fAulAsc34:0.246;fAulAsc127:0.183;fAulAsc76:0.145;fAulAsc23:0.093;fAulAsc82:0.085;fAulAsc60:0.064;fAulAsc21:0.053;fAulAsc12:0.031;fAulAsc54:0.025;fAulAsc10:0.018;fAulAsc86:0.009,,,,,one_observed_parent,0.99875,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc206,2021cicX13178924,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.51925,1.0,1.0,fAulAsc52:0.519;fAulAsc141:0.153;fAulAsc10:0.126;fAulAsc62:0.123;fAulAsc126:0.024;fAulAsc54:0.016,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc103,2021cicX11218921,father,M,F2,fAulAsc217,2021cicX13178925,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.62725,1.0,1.0,fAulAsc103:0.627;fAulAsc56:0.104;fAulAsc29:0.100;fAulAsc85:0.060;fAulAsc77:0.050;fAulAsc81:0.028,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
