EntityID,Sample,Alias,SantosID,EntityType,MetadataGeneration,PedigreeGeneration,Brood,Sex,Parent1,Parent2,Parent1Alias,Parent2Alias,CandidateParent1,CandidateParent2,CandidateParent1Alias,CandidateParent2Alias,ObservedParentState,EvidenceStatus,MissingBiologicalParentCount,Notes,InferenceModel,EvidencePolicy,EvidenceTier,Parent1EvidenceTier,Parent2EvidenceTier,PairBootstrapFraction,FatherBootstrapFraction,MotherBootstrapFraction,PairAlternatives95,Parent1Alternatives95,Parent2Alternatives95,ParentCountMAPState,ParentCountStateUsedAsTierGate,UnresolvedObservedParentIdentityCount,Parent1BootstrapFraction,HandoffView,F2RecordedF1ParentGuarantee,ForcedCompleteOnly,HandoffInterpretation
2021cicX11218976,2021cicX11218976,fAulAsc158,F1_B1_2,sequenced_individual,F1,F1,B1,M,LATENT_G0_SHARED,LATENT_G0_B1_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B1_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B1_SPECIFIC,LATENT_G0_SHARED,LATENT_G0_B1_SPECIFIC,two_abstract_parents,metadata_brood_plus_three_founder_topology,0.0,Topology is identifiable only up to founder relabelling; individual G0 identities are unknown,,,,,,,,,,,,,,,,tier_B,,False,
2021cicX11218981,2021cicX11218981,fAstCal32,2.5b,sequenced_individual,G0,G0_candidate,,M,,,,,,,,,unlinked_G0_labelled_sample,related_to_F1_not_supported_as_direct_parent,0.0,"Relatedness signal to the F1 cohort is present, but direct parent-offspring and one-parent models are not supported; retained as a sequenced candidate and not assigned to an abstract cross-founder identity",,,,,,,,,,,,,,,,tier_B,,False,
2021cicX11218982,2021cicX11218982,fAstCal33,2.6b,sequenced_individual,G0,G0_candidate,,F,,,,,,,,,unlinked_G0_labelled_sample,not_supported_as_direct_F1_parent,0.0,Most consistent with unrelated to the F1 cohort in this analysis; retained as a sequenced candidate and not assigned to an abstract cross-founder identity,,,,,,,,,,,,,,,,tier_B,,False,
2021cicX13178912,2021cicX13178912,fAulAsc159,AA149,sequenced_individual,F3,F3,,M,,,,,2021cicX11218846,,fAulAsc52,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc52:0.329;fAulAsc6:0.248;fAulAsc14:0.116;fAulAsc59:0.088;fAulAsc11:0.075;fAulAsc64:0.072;fAulAsc10:0.031,,one_observed_parent,True,1.0,0.3285,tier_B,,False,observed F2 father identity unresolved
2021cicX13178913,2021cicX13178913,fAulAsc170,AA150,sequenced_individual,F3,F3,,M,,,,,2021cicX11218924,,fAulAsc106,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc38:0.195;fAulAsc128:0.168;fAulAsc106:0.157;fAulAsc86:0.148;fAulAsc29:0.117;fAulAsc11:0.102;fAulAsc3:0.052;fAulAsc10:0.022,,one_observed_parent,True,1.0,0.15725,tier_B,,False,observed F2 father identity unresolved
2021cicX13178914,2021cicX13178914,fAulAsc181,AA151,sequenced_individual,F3,F3,,M,,,,,2021cicX11218846,,fAulAsc52,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc19:0.247;fAulAsc27:0.188;fAulAsc52:0.143;fAulAsc47:0.142;fAulAsc126:0.115;fAulAsc106:0.048;fAulAsc44:0.028;fAulAsc124:0.017;fAulAsc53:0.015;fAulAsc11:0.013,,one_observed_parent,True,1.0,0.14275,tier_B,,False,observed F2 father identity unresolved
2021cicX13178915,2021cicX13178915,fAulAsc192,AA152,sequenced_individual,F3,F3,,M,,,,,2021cicX11218803,,fAulAsc9,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc9:0.289;fAulAsc94:0.197;fAulAsc86:0.109;fAulAsc56:0.100;fAulAsc34:0.059;fAulAsc79:0.057;fAulAsc87:0.045;fAulAsc149:0.034;fAulAsc123:0.023;fAulAsc128:0.018;fAulAsc148:0.017;fAulAsc126:0.015,,one_observed_parent,True,1.0,0.289,tier_B,,False,observed F2 father identity unresolved
2021cicX13178916,2021cicX13178916,fAulAsc203,AA153,sequenced_individual,F3,F3,,M,2021cicX11218872,,fAulAsc78,,2021cicX11218872,,fAulAsc78,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc78:0.783;fAulAsc85:0.157;fAulAsc123:0.053,,one_observed_parent,True,0.0,0.78325,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178917,2021cicX13178917,fAulAsc214,AA154,sequenced_individual,F3,F3,,M,2021cicX11218872,,fAulAsc78,,2021cicX11218872,,fAulAsc78,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc78:0.752;fAulAsc28:0.172;fAulAsc25:0.068,,one_observed_parent,True,0.0,0.7525,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178918,2021cicX13178918,fAulAsc225,AA155,sequenced_individual,F3,F3,,M,2021cicX11218826,,fAulAsc32,,2021cicX11218826,,fAulAsc32,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc32:0.582;fAulAsc9:0.107;fAulAsc21:0.079;fAulAsc56:0.057;fAulAsc28:0.057;fAulAsc6:0.045;fAulAsc45:0.027,,one_observed_parent,True,0.0,0.58175,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178919,2021cicX13178919,fAulAsc235,AA156,sequenced_individual,F3,F3,,M,2021cicX11218832,,fAulAsc38,,2021cicX11218832,,fAulAsc38,,one_observed_F2_parent_plus_unsequenced_mate,A_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_observed_F2_parent,A,unsequenced,,,,,fAulAsc38:0.972,,one_observed_parent,True,0.0,0.972,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178920,2021cicX13178920,fAulAsc162,AA157,sequenced_individual,F3,F3,,M,,,,,2021cicX11218924,,fAulAsc106,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc106:0.476;fAulAsc19:0.160;fAulAsc128:0.151;fAulAsc11:0.070;fAulAsc29:0.040;fAulAsc9:0.033;fAulAsc6:0.032,,one_observed_parent,True,1.0,0.47575,tier_B,,False,observed F2 father identity unresolved
2021cicX13178921,2021cicX13178921,fAulAsc173,AA158,sequenced_individual,F3,F3,,M,,,,,2021cicX11218831,,fAulAsc37,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc37:0.325;fAulAsc52:0.221;fAulAsc106:0.155;fAulAsc26:0.097;fAulAsc126:0.062;fAulAsc6:0.048;fAulAsc11:0.035;fAulAsc105:0.027,,one_observed_parent,True,1.0,0.32475,tier_B,,False,observed F2 father identity unresolved
2021cicX13178922,2021cicX13178922,fAulAsc184,AA159,sequenced_individual,F3,F3,,M,2021cicX11218924,,fAulAsc106,,2021cicX11218924,,fAulAsc106,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc106:0.741;fAulAsc22:0.168;fAulAsc11:0.066,,one_observed_parent,True,0.0,0.741,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178923,2021cicX13178923,fAulAsc195,AA160,sequenced_individual,F3,F3,,M,,,,,2021cicX11218828,,fAulAsc34,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc34:0.246;fAulAsc127:0.183;fAulAsc76:0.145;fAulAsc23:0.093;fAulAsc82:0.085;fAulAsc60:0.064;fAulAsc21:0.053;fAulAsc12:0.031;fAulAsc54:0.025;fAulAsc10:0.018;fAulAsc86:0.009,,one_observed_parent,True,1.0,0.246,tier_B,,False,observed F2 father identity unresolved
2021cicX13178924,2021cicX13178924,fAulAsc206,AA161,sequenced_individual,F3,F3,,M,2021cicX11218846,,fAulAsc52,,2021cicX11218846,,fAulAsc52,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc52:0.519;fAulAsc141:0.153;fAulAsc10:0.126;fAulAsc62:0.123;fAulAsc126:0.024;fAulAsc54:0.016,,one_observed_parent,True,0.0,0.51925,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178925,2021cicX13178925,fAulAsc217,AA162,sequenced_individual,F3,F3,,M,2021cicX11218921,,fAulAsc103,,2021cicX11218921,,fAulAsc103,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc103:0.627;fAulAsc56:0.104;fAulAsc29:0.100;fAulAsc85:0.060;fAulAsc77:0.050;fAulAsc81:0.028,,one_observed_parent,True,0.0,0.62725,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178926,2021cicX13178926,fAulAsc227,AA163,sequenced_individual,F3,F3,,M,2021cicX11218924,,fAulAsc106,,2021cicX11218924,,fAulAsc106,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc106:0.676;fAulAsc38:0.118;fAulAsc3:0.067;fAulAsc11:0.067;fAulAsc62:0.035,,one_observed_parent,True,0.0,0.6765,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178927,2021cicX13178927,fAulAsc237,AA164,sequenced_individual,F3,F3,,M,,,,,2021cicX11218915,,fAulAsc97,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc97:0.563;fAulAsc60:0.120;fAulAsc28:0.102;fAulAsc85:0.101;fAulAsc81:0.030;fAulAsc79:0.022;fAulAsc148:0.020,,one_observed_parent,True,1.0,0.56325,tier_B,,False,observed F2 father identity unresolved
2021cicX13178928,2021cicX13178928,fAulAsc163,AA165,sequenced_individual,F3,F3,,M,,,,,2021cicX11218846,,fAulAsc52,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc52:0.431;fAulAsc6:0.337;fAulAsc125:0.110;fAulAsc105:0.048;fAulAsc19:0.027,,one_observed_parent,True,1.0,0.431,tier_B,,False,observed F2 father identity unresolved
2021cicX13178929,2021cicX13178929,fAulAsc174,AA166,sequenced_individual,F3,F3,,M,2021cicX11218872,,fAulAsc78,,2021cicX11218872,,fAulAsc78,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc78:0.821;fAulAsc210:0.048;fAulAsc33:0.045;fAulAsc133:0.038,,one_observed_parent,True,0.0,0.82125,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178930,2021cicX13178930,fAulAsc185,AA167,sequenced_individual,F3,F3,,M,,,,,2021cicX11218946,,fAulAsc128,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc128:0.412;fAulAsc106:0.319;fAulAsc9:0.096;fAulAsc29:0.055;fAulAsc30:0.037;fAulAsc89:0.028;fAulAsc78:0.015,,one_observed_parent,True,1.0,0.412,tier_B,,False,observed F2 father identity unresolved
2021cicX13178931,2021cicX13178931,fAulAsc196,AA168,sequenced_individual,F3,F3,,M,,,,,2021cicX11218812,,fAulAsc18,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc26:0.234;fAulAsc93:0.218;fAulAsc18:0.120;fAulAsc2:0.103;fAulAsc32:0.084;fAulAsc87:0.062;fAulAsc17:0.051;fAulAsc15:0.033;fAulAsc36:0.025;fAulAsc129:0.018;fAulAsc95:0.015,,one_observed_parent,True,1.0,0.1205,tier_B,,False,observed F2 father identity unresolved
2021cicX13178932,2021cicX13178932,fAulAsc207,AA169,sequenced_individual,F3,F3,,M,,,,,2021cicX11218846,,fAulAsc52,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc52:0.468;fAulAsc141:0.170;fAulAsc82:0.083;fAulAsc28:0.073;fAulAsc199:0.061;fAulAsc34:0.029;fAulAsc1:0.028;fAulAsc86:0.019;fAulAsc21:0.017;fAulAsc35:0.015,,one_observed_parent,True,1.0,0.4675,tier_B,,False,observed F2 father identity unresolved
