Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig
F1_4,408139,408138,408130,0.9999803987866849,0.9999803987866849,1.0,408130,320266,Direct,chr6
F1_5,408139,408138,408068,0.9998284893834929,0.9999068942367533,0.9999215951467396,330432,408068,Flipped,chr6
F1_6,408139,408138,408050,0.9997843866535339,0.9998088881701778,0.9999754984833561,408050,332373,Direct,chr6
F1_7,408139,408138,408074,0.9998431902934791,0.9998431902934791,1.0,408074,327508,Direct,chr6
F1_8,408139,408138,408135,0.9999926495450069,0.9999926495450069,1.0,408135,335085,Direct,chr6
F1_9,408139,408138,408047,0.9997770361985406,0.999867691810123,0.9999093443884176,408047,326714,Direct,chr6
F2_0,408139,408138,408070,0.9998333896868216,0.9998505407484723,0.9999828489383493,332739,408070,Flipped,chr6
F2_1,408139,408138,408010,0.9996863805869584,0.9998946434784313,0.999791737108527,327941,408010,Flipped,chr6
F2_2,408139,408138,407953,0.9995467219420883,0.9998505407484723,0.9996961811936159,327221,407953,Flipped,chr6
F2_3,408139,408138,408029,0.9997329334685817,0.999924045298404,0.9998088881701778,308660,408029,Flipped,chr6
F2_4,408139,408138,408066,0.9998235890801641,0.9999191449950752,0.9999044440850888,408066,339513,Direct,chr6
F2_5,408139,408138,408029,0.9997329334685817,0.9998652416584587,0.999867691810123,408029,313632,Direct,chr6
F2_6,408139,408138,408052,0.9997892869568626,0.9998137884735065,0.9999754984833561,323857,408052,Flipped,chr6
F2_7,408139,408138,407980,0.9996128760370266,0.9998725921134518,0.9997402839235748,363309,407980,Flipped,chr6
F2_8,408139,408138,407976,0.9996030754303692,0.9998701419617875,0.9997329334685817,345940,407976,Flipped,chr6
F2_9,408139,408138,408005,0.9996741298286363,0.9999093443884176,0.9997647854402187,329939,408005,Flipped,chr6
F2_10,408139,408138,407991,0.999639827705335,0.999835839838486,0.999803987866849,407991,348615,Direct,chr6
F2_11,408139,408138,408021,0.9997133322552666,0.9997794863502051,0.9999338459050615,408021,327985,Direct,chr6
F2_12,408139,408138,408010,0.9996863805869584,0.9998015377151845,0.9998848428717738,408010,338380,Direct,chr6
F2_13,408139,408138,408092,0.9998872930234382,0.9999656978766985,0.9999215951467396,408092,385324,Direct,chr6
F2_14,408139,408138,408044,0.9997696857435475,0.9998578912034655,0.999911794540082,408044,339954,Direct,chr6
F2_15,408139,408138,408073,0.9998407401418148,0.9998652416584587,0.9999754984833561,387939,408073,Flipped,chr6
F2_16,408139,408138,408001,0.9996643292219788,0.9998382899901503,0.9998260392318284,408001,332656,Direct,chr6
F2_17,408139,408138,408099,0.9999044440850888,0.999968148028363,0.999936296056726,376144,408099,Flipped,chr6
F2_18,408139,408138,408042,0.9997647854402187,0.9998407401418148,0.999924045298404,339707,408042,Flipped,chr6
F2_19,408139,408138,408053,0.999791737108527,0.999936296056726,0.9998554410518011,324264,408053,Flipped,chr6
F2_20,408139,408138,407993,0.9996447280086638,0.9997549848335612,0.9998897431751025,407993,323982,Direct,chr6
F2_21,408139,408138,407957,0.9995565225487457,0.9998113383218421,0.9997451842269036,407957,346629,Direct,chr6
F2_22,408139,408138,408062,0.9998137884735065,0.9999534471183766,0.9998603413551299,313709,408062,Flipped,chr6
F2_23,408139,408138,408013,0.9996937310419515,0.9998554410518011,0.9998382899901503,358907,408013,Flipped,chr6
F2_24,408139,408138,408035,0.9997476343785681,0.9999975498483357,0.9997500845302324,338579,408035,Flipped,chr6
F2_25,408139,408138,408037,0.9997525346818968,0.9998505407484723,0.9999019939334245,350057,408037,Flipped,chr6
F2_26,408139,408138,408089,0.999879942568445,0.9999387462083903,0.9999411963600547,358640,408089,Flipped,chr6
F2_27,408139,408138,408048,0.9997794863502051,0.9997990875635202,0.9999803987866849,408048,341971,Direct,chr6
F2_28,408139,408138,408010,0.9996863805869584,0.9998333896868216,0.9998529909001367,408010,317452,Direct,chr6
F2_29,408139,408138,407986,0.999627576947013,0.9998284893834929,0.9997990875635202,407986,345166,Direct,chr6
F2_30,408139,408138,408016,0.9997010814969447,0.9998652416584587,0.999835839838486,328396,408016,Flipped,chr6
F2_31,408139,408138,408021,0.9997133322552666,0.9999044440850888,0.9998088881701778,408021,345457,Direct,chr6
F2_32,408139,408138,408067,0.9998260392318284,0.9998627915067942,0.9999632477250342,337246,408067,Flipped,chr6
F2_33,408139,408138,408048,0.9997794863502051,0.9998211389284997,0.9999583474217054,358272,408048,Flipped,chr6
F2_34,408139,408138,408076,0.9998480905968079,1.0,0.9998480905968079,408076,355812,Direct,chr6
F2_35,408139,408138,408033,0.9997427340752393,0.9997843866535339,0.9999583474217054,408033,346517,Direct,chr6
F2_36,408139,408138,408060,0.9998088881701778,0.9999411963600547,0.999867691810123,360774,408060,Flipped,chr6
F2_37,408139,408138,408023,0.9997182325585954,0.9998456404451436,0.9998725921134518,408023,329748,Direct,chr6
F2_38,408139,408138,408062,0.9998137884735065,0.9998750422651163,0.9999387462083903,408062,352718,Direct,chr6
F2_39,408139,408138,407992,0.9996422778569993,0.999924045298404,0.9997182325585954,407992,316049,Direct,chr6
F2_40,408139,408138,408037,0.9997525346818968,0.9999191449950752,0.9998333896868216,356301,408037,Flipped,chr6
F2_41,408139,408138,408029,0.9997329334685817,0.999791737108527,0.9999411963600547,343637,408029,Flipped,chr6
F2_42,408139,408138,408044,0.9997696857435475,0.9999411963600547,0.9998284893834929,408044,319671,Direct,chr6
F2_43,408139,408138,408036,0.9997500845302324,0.9997770361985406,0.9999730483316918,337918,408036,Flipped,chr6
F2_44,408139,408138,408057,0.9998015377151845,0.9998725921134518,0.9999289456017327,320882,408057,Flipped,chr6
F2_45,408139,408138,408056,0.9997990875635202,0.9998578912034655,0.9999411963600547,408056,319253,Direct,chr6
F2_46,408139,408138,408058,0.999803987866849,0.999936296056726,0.999867691810123,408058,356284,Direct,chr6
F2_47,408139,408138,408049,0.9997819365018694,0.9998872930234382,0.9998946434784313,408049,327279,Direct,chr6
F2_48,408139,408138,408060,0.9998088881701778,0.9998529909001367,0.999955897270041,321513,408060,Flipped,chr6
F2_49,408139,408138,408023,0.9997182325585954,0.9997892869568626,0.9999289456017327,326323,408023,Flipped,chr6
F2_50,408139,408138,408025,0.9997231328619242,0.9998431902934791,0.999879942568445,339779,408025,Flipped,chr6
F2_51,408139,408138,408069,0.9998309395351572,0.9998750422651163,0.999955897270041,324567,408069,Flipped,chr6
F2_52,408139,408138,408031,0.9997378337719105,0.9998897431751025,0.9998480905968079,354992,408031,Flipped,chr6
F2_53,408139,408138,407996,0.9996520784636569,0.9997280331652529,0.999924045298404,322828,407996,Flipped,chr6
F2_54,408139,408138,408046,0.9997745860468763,0.9998750422651163,0.99989954378176,327243,408046,Flipped,chr6
F2_55,408139,408138,408065,0.9998211389284997,0.9999754984833561,0.9998456404451436,366854,408065,Flipped,chr6
F2_56,408139,408138,408018,0.9997059818002735,0.9998113383218421,0.9998946434784313,368548,408018,Flipped,chr6
F2_57,408139,408138,408029,0.9997329334685817,0.9999583474217054,0.9997745860468763,408029,335889,Direct,chr6
F2_58,408139,408138,408079,0.9998554410518011,0.9998554410518011,1.0,408079,325429,Direct,chr6
F2_59,408139,408138,408066,0.9998235890801641,0.9998456404451436,0.9999779486350205,408066,322878,Direct,chr6
F2_60,408139,408138,408001,0.9996643292219788,0.9997451842269036,0.9999191449950752,408001,329787,Direct,chr6
F2_61,408139,408138,408104,0.9999166948434108,0.9999166948434108,1.0,325549,408104,Flipped,chr6
F2_62,408139,408138,408010,0.9996863805869584,0.9998113383218421,0.9998750422651163,408010,315380,Direct,chr6
F2_63,408139,408138,407900,0.9994168639038756,0.9996128760370266,0.999803987866849,407900,338822,Direct,chr6
F2_64,408139,408138,408008,0.9996814802836296,0.9997476343785681,0.9999338459050615,408008,340904,Direct,chr6
F2_65,408139,408138,408021,0.9997133322552666,0.9997647854402187,0.9999485468150479,322842,408021,Flipped,chr6
F2_66,408139,408138,407980,0.9996128760370266,0.999772135895212,0.9998407401418148,407980,321623,Direct,chr6
F2_67,408139,408138,408030,0.999735383620246,0.9999828489383493,0.9997525346818968,408030,339653,Direct,chr6
F2_68,408139,408138,408084,0.999867691810123,0.9999730483316918,0.9998946434784313,340495,408084,Flipped,chr6
F2_69,408139,408138,408052,0.9997892869568626,0.9999093443884176,0.999879942568445,323857,408052,Flipped,chr6
F2_70,408139,408138,407980,0.9996128760370266,0.9998162386251709,0.9997966374118558,372974,407980,Flipped,chr6
F2_71,408139,408138,407998,0.9996569787669857,0.9997843866535339,0.9998725921134518,328157,407998,Flipped,chr6
F2_72,408139,408138,408051,0.9997868368051982,0.9999068942367533,0.999879942568445,408051,346754,Direct,chr6
F2_73,408139,408138,408043,0.9997672355918832,0.9998603413551299,0.9999068942367533,408043,376005,Direct,chr6
F2_74,408139,408138,408026,0.9997255830135885,0.9999436465117191,0.9997819365018694,334586,408026,Flipped,chr6
F2_75,408139,408138,408030,0.999735383620246,0.9999852990900137,0.9997500845302324,326204,408030,Flipped,chr6
F2_76,408139,408138,408068,0.9998284893834929,0.9999289456017327,0.99989954378176,343510,408068,Flipped,chr6
F2_77,408139,408138,408056,0.9997990875635202,0.999911794540082,0.9998872930234382,408056,341882,Direct,chr6
F2_78,408139,408138,408041,0.9997623352885544,0.9999191449950752,0.9998431902934791,408041,330645,Direct,chr6
F2_79,408139,408138,408075,0.9998456404451436,1.0,0.9998456404451436,336745,408075,Flipped,chr6
F2_80,408139,408138,408074,0.9998431902934791,0.9999730483316918,0.9998701419617875,408074,317202,Direct,chr6
F2_81,408139,408138,408033,0.9997427340752393,0.9999534471183766,0.9997892869568626,408033,366235,Direct,chr6
F2_82,408139,408138,408046,0.9997745860468763,0.9998480905968079,0.9999264954500684,408046,332494,Direct,chr6
F2_83,408139,408138,408028,0.9997304833169173,0.9998529909001367,0.9998774924167806,346506,408028,Flipped,chr6
F2_84,408139,408138,407987,0.9996300270986774,0.9998162386251709,0.9998137884735065,326086,407987,Flipped,chr6
F2_85,408139,408138,408092,0.9998872930234382,0.9999068942367533,0.9999803987866849,408092,328582,Direct,chr6
F2_86,408139,408138,408075,0.9998456404451436,0.9999411963600547,0.9999044440850888,377773,408075,Flipped,chr6
F2_87,408139,408138,407954,0.9995491720937526,0.999803987866849,0.9997451842269036,407954,328211,Direct,chr6
F2_88,408139,408138,408009,0.9996839304352939,0.9999068942367533,0.9997770361985406,408009,332017,Direct,chr6
F2_89,408139,408138,408071,0.999835839838486,0.999911794540082,0.999924045298404,335101,408071,Flipped,chr6
F2_90,408139,408138,408124,0.9999656978766985,0.9999730483316918,0.9999926495450069,325676,408124,Flipped,chr6
F2_91,408139,408138,408077,0.9998505407484723,0.9998603413551299,0.9999901993933424,408077,342469,Direct,chr6
F2_92,408139,408138,408055,0.9997966374118558,0.9999436465117191,0.9998529909001367,341310,408055,Flipped,chr6
F2_93,408139,408138,408045,0.999772135895212,0.9998652416584587,0.9999068942367533,408045,358089,Direct,chr6
F2_94,408139,408138,408075,0.9998456404451436,0.9999779486350205,0.999867691810123,327213,408075,Flipped,chr6
F2_95,408139,408138,408040,0.99975988513689,0.999867691810123,0.9998921933267669,408040,364107,Direct,chr6
F2_96,408139,408138,408054,0.9997941872601914,0.9998505407484723,0.9998848428717738,331082,408042,Flipped,chr6
F2_97,408139,408138,408006,0.9996765799803008,0.999791737108527,0.9998848428717738,408006,328036,Direct,chr6
F2_98,408139,408138,407973,0.999595724975376,0.9999583474217054,0.9996373775536705,334166,407973,Flipped,chr6
F2_99,408139,408138,408068,0.9998284893834929,0.9998921933267669,0.999936296056726,327667,408068,Flipped,chr6
F3_0,408139,408138,408045,0.999772135895212,0.9999828489383493,0.9997892869568626,321611,408045,Flipped,chr6
F3_1,408139,408138,407968,0.9995834742170541,0.9998382899901503,0.9997451842269036,407968,321054,Direct,chr6
F3_2,408139,408138,407744,0.9990346402442312,0.9995981751270404,0.9994364651171908,407744,336643,Direct,chr6
F3_3,408139,408138,408042,0.9997647854402187,0.999924045298404,0.9998407401418148,343245,408042,Flipped,chr6
F3_4,408139,408138,407970,0.9995883745203828,0.9997378337719105,0.9998505407484723,407970,319910,Direct,chr6
F3_5,408139,408138,408029,0.9997329334685817,0.999924045298404,0.9998088881701778,408029,316498,Direct,chr6
F3_6,408139,408138,408034,0.9997451842269036,0.9999583474217054,0.9997868368051982,408034,316763,Direct,chr6
F3_7,408139,408138,408003,0.9996692295253076,0.9998431902934791,0.9998260392318284,408003,342299,Direct,chr6
F3_8,408139,408138,408041,0.9997623352885544,0.999879942568445,0.9998823927201094,408041,330654,Direct,chr6
F3_9,408139,408138,408014,0.9996961811936159,0.9998946434784313,0.9998015377151845,408014,349413,Direct,chr6
F3_10,408139,408138,407987,0.9996300270986774,0.9998946434784313,0.999735383620246,329773,407987,Flipped,chr6
F3_11,408139,408138,408091,0.9998848428717738,0.999911794540082,0.9999730483316918,408091,322638,Direct,chr6
F3_12,408139,408138,407933,0.9994977189088005,0.9997868368051982,0.9997108821036023,407933,336646,Direct,chr6
F3_13,408139,408138,407887,0.9993850119322386,0.9996986313452803,0.9996814802836296,353997,407887,Flipped,chr6
F3_14,408139,408138,407981,0.9996153261886911,0.9997182325585954,0.9998970936300957,407981,341014,Direct,chr6
F3_15,408139,408138,408053,0.999791737108527,0.9998480905968079,0.9999436465117191,408053,345781,Direct,chr6
F3_16,408139,408138,408036,0.9997500845302324,0.9998064380185133,0.9999436465117191,368339,408036,Flipped,chr6
F3_17,408139,408138,407980,0.9996128760370266,0.9997574349852256,0.9998554410518011,368274,407980,Flipped,chr6
F3_18,408139,408138,408029,0.9997329334685817,0.9999534471183766,0.9997794863502051,333374,408029,Flipped,chr6
F3_19,408139,408138,408018,0.9997059818002735,0.9998554410518011,0.9998505407484723,312236,408018,Flipped,chr6
F3_20,408139,408138,407980,0.9996128760370266,0.9998162386251709,0.9997500845302324,407980,357207,Direct,chr6
F3_21,408139,408138,408064,0.9998186887768353,0.999911794540082,0.9998382899901503,408064,351982,Direct,chr6
F3_22,408139,408138,408011,0.9996888307386227,0.999879942568445,0.9998088881701778,327313,408011,Flipped,chr6
F3_23,408139,408138,407908,0.9994364651171908,0.9997476343785681,0.9996888307386227,339257,407908,Flipped,chr6
F3_24,408139,408138,408009,0.9996839304352939,0.9998921933267669,0.999791737108527,408009,338081,Direct,chr6
F3_25,408139,408138,408012,0.9996912808902871,0.9998113383218421,0.999879942568445,325647,408012,Flipped,chr6
F3_26,408139,408138,407979,0.9996104258853623,0.9997500845302324,0.9998603413551299,407979,341463,Direct,chr6
F3_27,408139,408138,407989,0.9996349274020062,0.9997941872601914,0.999772135895212,355260,407989,Flipped,chr6
F3_28,408139,408138,408012,0.9996912808902871,0.9998505407484723,0.9998407401418148,319225,408012,Flipped,chr6
F3_29,408139,408138,408051,0.9997868368051982,0.9998162386251709,0.9999485468150479,348609,408051,Flipped,chr6
F3_30,408139,408138,408003,0.9996692295253076,0.999879942568445,0.9997892869568626,408003,324840,Direct,chr6
F3_31,408139,408138,408028,0.9997304833169173,0.9998970936300957,0.9997696857435475,362550,408028,Flipped,chr6
F3_32,408139,408138,408020,0.9997108821036023,0.99989954378176,0.9998113383218421,338321,408020,Flipped,chr6
F3_33,408139,408138,408015,0.9996986313452803,0.9998505407484723,0.9998235890801641,334397,408015,Flipped,chr6
F3_34,408139,408138,407980,0.9996128760370266,0.9996667793736432,0.9999460966633834,407980,330580,Direct,chr6
F3_35,408139,408138,408025,0.9997231328619242,0.9999044440850888,0.9998186887768353,408025,321198,Direct,chr6
F3_36,408139,408138,408090,0.9998823927201094,0.999936296056726,0.9999460966633834,408090,318250,Direct,chr6
F3_37,408139,408138,408021,0.9997133322552666,0.9998260392318284,0.9998872930234382,408021,351817,Direct,chr6
F3_38,408139,408138,408011,0.9996888307386227,0.9998211389284997,0.999867691810123,341912,408011,Flipped,chr6
F3_39,408139,408138,407993,0.9996447280086638,0.9998554410518011,0.9997892869568626,363101,407993,Flipped,chr6
F3_40,408139,408138,407994,0.9996471781603281,0.9997206827102597,0.9999264954500684,407994,357292,Direct,chr6
F3_41,408139,408138,407942,0.9995197702737799,0.9998015377151845,0.9997182325585954,407942,323137,Direct,chr6
F3_42,408139,408138,408025,0.9997231328619242,0.9998701419617875,0.9998529909001367,408025,339314,Direct,chr6
F3_43,408139,408138,408052,0.9997892869568626,0.9998480905968079,0.9999411963600547,408052,333446,Direct,chr6
F3_44,408139,408138,408077,0.9998505407484723,0.9999313957533972,0.9998897431751025,408077,339103,Direct,chr6
F3_45,408139,408138,408029,0.9997329334685817,0.9999019939334245,0.9998309395351572,335271,408029,Flipped,chr6
F3_46,408139,408138,407943,0.9995222204254444,0.9998578912034655,0.9996643292219788,407943,342350,Direct,chr6
F3_47,408139,408138,408049,0.9997819365018694,0.999924045298404,0.9998578912034655,333784,408049,Flipped,chr6
F3_48,408139,408138,408040,0.99975988513689,0.999867691810123,0.999867691810123,338170,408040,Flipped,chr6
F3_49,408139,408138,408003,0.9996692295253076,0.999803987866849,0.9998652416584587,408003,327030,Direct,chr6
F3_50,408139,408138,408007,0.9996790301319651,0.999867691810123,0.9998113383218421,337383,408007,Flipped,chr6
F3_51,408139,408138,408031,0.9997378337719105,0.9998921933267669,0.9998456404451436,408031,339669,Direct,chr6
