Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Founder_accuracy,Founder_Track1_accuracy,Founder_Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig
F3_93,183704,183703,183703,1.0,1.0,1.0,0.9510078768446896,0.9510296511216474,0.9999782257230421,183704,145924,Direct,chr4
F3_94,183704,183703,183703,1.0,1.0,1.0,0.9760210775000953,0.999989112861521,0.9760319646385742,183704,150023,Direct,chr4
F3_95,183704,183703,183703,1.0,1.0,1.0,0.9934949347588227,0.999989112861521,0.9935058218973016,136971,183704,Flipped,chr4
F3_96,183704,183703,183698,0.9999727821538026,0.9999727821538026,1.0,0.9349275733112687,0.9349275733112687,1.0,148668,183699,Flipped,chr4
F3_97,183704,183703,183703,1.0,1.0,1.0,0.9983941470743537,0.9984104777820721,0.9999836692922816,183704,156762,Direct,chr4
F3_98,183704,183703,183703,1.0,1.0,1.0,0.9999292335998867,0.999989112861521,0.9999401207383657,137088,183704,Flipped,chr4
F3_99,183704,183703,183703,1.0,1.0,1.0,0.9998040315073787,1.0,0.9998040315073787,166241,183704,Flipped,chr4
F3_100,183704,183703,183703,1.0,1.0,1.0,0.9754821641453868,0.9755420434070211,0.9999129028921684,183704,140551,Direct,chr4
F3_101,183704,183703,183703,1.0,1.0,1.0,0.9997550393842235,0.9997985879381392,0.9999564514460841,145723,183704,Flipped,chr4
F3_102,183704,183703,183703,1.0,1.0,1.0,0.999989112861521,1.0,0.999989112861521,183704,136689,Direct,chr4
F3_103,183704,183703,183703,1.0,1.0,1.0,0.9986118898439329,1.0,0.9986118898439329,158288,183704,Flipped,chr4
F3_104,183704,183703,183703,1.0,1.0,1.0,0.9999346771691262,0.9999564514460841,0.9999782257230421,138681,183704,Flipped,chr4
F3_105,183704,183703,183703,1.0,1.0,1.0,0.9999129028921684,1.0,0.9999129028921684,136036,183704,Flipped,chr4
F3_106,183704,183703,183703,1.0,1.0,1.0,0.9965487771021704,0.9999945564307605,0.9965542206714099,183704,142625,Direct,chr4
F3_107,183704,183703,183703,1.0,1.0,1.0,0.9998203622150972,0.9999401207383657,0.9998802414767315,132907,183704,Flipped,chr4
F3_108,183704,183703,183703,1.0,1.0,1.0,0.8469431636935706,0.9994991916299679,0.8474439720636027,183704,139848,Direct,chr4
F3_109,183704,183703,183703,1.0,1.0,1.0,0.9469905227459541,0.947012297022912,0.9999782257230421,134671,183704,Flipped,chr4
F3_110,183704,183703,183703,1.0,1.0,1.0,0.9999564514460841,0.999989112861521,0.9999673385845631,183704,149302,Direct,chr4
F3_111,183704,183703,183703,1.0,1.0,1.0,0.9999618950153236,0.9999618950153236,1.0,183704,160626,Direct,chr4
F3_112,183704,183703,183703,1.0,1.0,1.0,0.9999945564307605,0.9999945564307605,1.0,140172,183704,Flipped,chr4
F3_113,183704,183703,183703,1.0,1.0,1.0,0.9998366929228156,0.9998366929228156,1.0,149151,183704,Flipped,chr4
F3_114,183704,183703,183703,1.0,1.0,1.0,0.999989112861521,1.0,0.999989112861521,179885,183704,Flipped,chr4
F3_115,183704,183703,183703,1.0,1.0,1.0,0.9999945564307605,1.0,0.9999945564307605,141700,183704,Flipped,chr4
F3_116,183704,183703,183703,1.0,1.0,1.0,0.999989112861521,0.999989112861521,1.0,179983,183704,Flipped,chr4
F3_117,183704,183703,183703,1.0,1.0,1.0,0.9997768136611813,0.9998149186458577,0.9999618950153236,183704,169126,Direct,chr4
F3_118,183704,183703,183703,1.0,1.0,1.0,0.9999836692922816,1.0,0.9999836692922816,157985,183704,Flipped,chr4
F3_119,183704,183703,183703,1.0,1.0,1.0,0.9758033347305161,0.9758196654382345,0.9999836692922816,183704,137493,Direct,chr4
F3_120,183704,183703,183703,1.0,1.0,1.0,0.9469143127766013,1.0,0.9469143127766013,142413,183704,Flipped,chr4
F3_121,183704,183703,183703,1.0,1.0,1.0,0.9999455643076052,0.9999455643076052,1.0,183704,151432,Direct,chr4
F3_122,183704,183703,183703,1.0,1.0,1.0,0.9664295085001333,0.9983070499665221,0.9681224585336113,140757,183704,Flipped,chr4
F3_123,183704,183703,183703,1.0,1.0,1.0,0.9870388616408007,0.9870388616408007,1.0,183704,138127,Direct,chr4
F3_124,183704,183703,183703,1.0,1.0,1.0,0.9914046041708627,0.9918019847253448,0.9996026194455181,183704,141778,Direct,chr4
F3_125,183704,183703,183703,1.0,1.0,1.0,0.9728746944796764,0.9944693336526894,0.978405360826987,183704,142503,Direct,chr4
F3_126,183704,183703,183703,1.0,1.0,1.0,0.9999945564307605,0.9999945564307605,1.0,183704,152963,Direct,chr4
F3_127,183704,183703,183703,1.0,1.0,1.0,0.991725774755992,0.991736661894471,0.999989112861521,183704,141488,Direct,chr4
F3_128,183704,183703,183703,1.0,1.0,1.0,0.9984485827667485,0.998454026335988,0.9999945564307605,183704,139166,Direct,chr4
F3_129,183704,183703,183703,1.0,1.0,1.0,0.9999727821538026,0.9999945564307605,0.9999727821538026,183704,160980,Direct,chr4
F3_130,183704,183703,183703,1.0,1.0,1.0,0.9998149186458577,0.9999782257230421,0.9998366929228156,140158,183704,Flipped,chr4
F3_131,183704,183703,183703,1.0,1.0,1.0,0.9999564514460841,0.9999564514460841,1.0,143249,183704,Flipped,chr4
F3_132,183704,183703,183703,1.0,1.0,1.0,0.9999945564307605,1.0,0.9999945564307605,140987,183704,Flipped,chr4
F3_133,183704,183703,183703,1.0,1.0,1.0,0.9952423204846954,0.9952532076231744,0.9999782257230421,166622,183704,Flipped,chr4
F3_134,183704,183703,183703,1.0,1.0,1.0,0.999989112861521,0.999989112861521,0.999989112861521,151403,183704,Flipped,chr4
F3_135,183704,183703,183703,1.0,1.0,1.0,0.9659450308378198,0.9999564514460841,0.9659885793917355,183704,153663,Direct,chr4
F3_136,183704,183703,183703,1.0,1.0,1.0,0.9997822572304208,0.999989112861521,0.9997931443688998,183704,130606,Direct,chr4
F3_137,183704,183703,183703,1.0,1.0,1.0,0.9761081746079269,0.9761081746079269,1.0,183704,155151,Direct,chr4
F3_138,183704,183703,183703,1.0,1.0,1.0,0.999989112861521,1.0,0.999989112861521,183704,134458,Direct,chr4
F3_139,183704,183703,183703,1.0,1.0,1.0,0.9771424527634279,0.9999836692922816,0.9771587834711464,132302,183704,Flipped,chr4
F3_140,183704,183703,183703,1.0,1.0,1.0,1.0,1.0,1.0,183704,139873,Direct,chr4
F3_141,183704,183703,183703,1.0,1.0,1.0,0.999749595814984,1.0,0.999749595814984,183704,135628,Direct,chr4
F3_142,183704,183703,183703,1.0,1.0,1.0,0.9991616903371202,0.9999673385845631,0.9991943517525571,183704,137278,Direct,chr4
F3_143,183704,183703,183703,1.0,1.0,1.0,0.9563697925455763,0.9579157662095883,0.998454026335988,140144,183704,Flipped,chr4
F3_144,183704,183703,183703,1.0,1.0,1.0,0.9998693543382525,0.9998965721844499,0.9999727821538026,183704,135512,Direct,chr4
F3_145,183704,183703,183703,1.0,1.0,1.0,0.9906806094620121,0.9917856540176263,0.9988949554443858,153825,183704,Flipped,chr4
F3_146,183704,183703,183703,1.0,1.0,1.0,0.9999564514460841,0.9999673385845631,0.9999782257230421,142657,183704,Flipped,chr4
F3_147,183704,183703,183703,1.0,1.0,1.0,0.9916495647866393,0.9999020157536894,0.9917475490329499,183704,150262,Direct,chr4
F3_148,183704,183703,183703,1.0,1.0,1.0,0.9917747668791473,0.9917910975868658,0.9999836692922816,158594,183704,Flipped,chr4
F3_149,183704,183703,183703,1.0,1.0,1.0,0.9999673385845631,0.9999673385845631,1.0,149884,183704,Flipped,chr4
F3_150,183704,183703,183703,1.0,1.0,1.0,0.9736041327577666,0.9736150198962455,0.999989112861521,155459,183704,Flipped,chr4
F3_151,183704,183703,183703,1.0,1.0,1.0,0.9929342471271564,1.0,0.9929342471271564,133613,183704,Flipped,chr4
F3_152,183704,183703,183703,1.0,1.0,1.0,0.9224944611682988,0.9999564514460841,0.9225380097222147,147563,183704,Flipped,chr4
F3_153,183704,183703,183703,1.0,1.0,1.0,0.9997713700919418,0.9999836692922816,0.9997877007996603,183704,174817,Direct,chr4
F3_154,183704,183703,183703,1.0,1.0,1.0,0.9999510078768447,1.0,0.9999510078768447,143914,183704,Flipped,chr4
F3_155,183704,183703,183703,1.0,1.0,1.0,0.999989112861521,0.999989112861521,1.0,183704,167117,Direct,chr4
F3_156,183704,183703,183703,1.0,1.0,1.0,0.9996352808609549,0.9999564514460841,0.9996788294148707,183704,135585,Direct,chr4
F3_157,183704,183703,183703,1.0,1.0,1.0,0.9999945564307605,0.9999945564307605,1.0,183704,158772,Direct,chr4
F3_158,183704,183703,183703,1.0,1.0,1.0,0.9999782257230421,0.9999782257230421,1.0,183704,144277,Direct,chr4
F3_159,183704,183703,183703,1.0,1.0,1.0,0.9999237900306472,0.9999237900306472,1.0,183704,135293,Direct,chr4
F3_160,183704,183703,183703,1.0,1.0,1.0,0.9999782257230421,1.0,0.9999782257230421,141592,183704,Flipped,chr4
F3_161,183704,183703,183703,1.0,1.0,1.0,0.9997550393842235,0.9998530236305341,0.9999020157536894,149161,183704,Flipped,chr4
F3_162,183704,183703,183703,1.0,1.0,1.0,0.9436862762175904,0.9475076618237046,0.9961786143938858,149193,183704,Flipped,chr4
F3_163,183704,183703,183703,1.0,1.0,1.0,0.9217378050440113,0.9917856540176263,0.9299358203186665,138760,183704,Flipped,chr4
F3_164,183704,183703,183703,1.0,1.0,1.0,0.999466530214531,0.9996407244301944,0.9998258057843367,148745,183704,Flipped,chr4
F3_165,183704,183703,183703,1.0,1.0,1.0,0.9987643097826383,0.9987643097826383,1.0,179184,183704,Flipped,chr4
F3_166,183704,183703,183703,1.0,1.0,1.0,0.9958901052241934,1.0,0.9958901052241934,147293,183704,Flipped,chr4
F3_167,183704,183703,183703,1.0,1.0,1.0,0.9145686243556175,0.9145958422018149,0.9999727821538026,141495,183704,Flipped,chr4
F3_168,183704,183703,183703,1.0,1.0,1.0,0.999874797907492,0.999989112861521,0.999885685045971,143070,183704,Flipped,chr4
F3_169,183704,183703,183703,1.0,1.0,1.0,0.9932554177122855,0.999885685045971,0.9933697326663147,139800,183704,Flipped,chr4
F3_170,183704,183703,183703,1.0,1.0,1.0,0.9998475800612946,0.999989112861521,0.9998584671997736,141471,183704,Flipped,chr4
F3_171,183704,183703,183703,1.0,1.0,1.0,0.9999292335998867,0.9999836692922816,0.9999455643076052,143584,183704,Flipped,chr4
F3_172,183704,183703,183703,1.0,1.0,1.0,0.9999945564307605,1.0,0.9999945564307605,138125,183704,Flipped,chr4
F3_173,183704,183703,183703,1.0,1.0,1.0,0.9997332651072656,1.0,0.9997332651072656,183704,140658,Direct,chr4
F3_174,183704,183703,183703,1.0,1.0,1.0,0.9916931133405551,0.9998965721844499,0.9917965411561053,183704,144213,Direct,chr4
F3_175,183704,183703,183703,1.0,1.0,1.0,0.999863910769013,0.9999782257230421,0.999885685045971,142324,183704,Flipped,chr4
F3_176,183704,183703,183703,1.0,1.0,1.0,0.9994501995068126,0.9997931443688998,0.9996570551379128,136881,183704,Flipped,chr4
F3_177,183704,183703,183703,1.0,1.0,1.0,0.9998366929228156,0.9998421364920551,0.9999945564307605,183704,134785,Direct,chr4
F3_178,183704,183703,183703,1.0,1.0,1.0,0.9999455643076052,0.9999618950153236,0.9999836692922816,183704,146472,Direct,chr4
F3_179,183704,183703,183703,1.0,1.0,1.0,0.9917965411561053,0.9917965411561053,1.0,183704,143891,Direct,chr4
F3_180,183704,183703,183703,1.0,1.0,1.0,0.9387435153481435,0.947012297022912,0.9917312183252315,183704,144096,Direct,chr4
F3_181,183704,183703,183703,1.0,1.0,1.0,0.999989112861521,0.999989112861521,1.0,148707,183704,Flipped,chr4
F3_182,183704,183703,183703,1.0,1.0,1.0,0.9917910975868658,0.9918019847253448,0.999989112861521,183704,159984,Direct,chr4
F3_183,183704,183703,183703,1.0,1.0,1.0,1.0,1.0,1.0,183704,170865,Direct,chr4
F3_184,183704,183703,183703,1.0,1.0,1.0,1.0,1.0,1.0,183704,148645,Direct,chr4
F3_185,183704,183703,183703,1.0,1.0,1.0,0.9999945564307605,1.0,0.9999945564307605,169193,183704,Flipped,chr4
F3_186,183704,183703,183703,1.0,1.0,1.0,0.9777303582412916,0.9917910975868658,0.9859392606544259,141946,183704,Flipped,chr4
F3_187,183704,183703,183703,1.0,1.0,1.0,0.9999782257230421,1.0,0.9999782257230421,183704,143085,Direct,chr4
F3_188,183704,183703,183703,1.0,1.0,1.0,0.9997060472610682,1.0,0.9997060472610682,183704,168822,Direct,chr4
F3_189,183704,183703,183703,1.0,1.0,1.0,0.994453002944971,0.9944693336526894,0.9999836692922816,183704,146684,Direct,chr4
F3_190,183704,183703,183703,1.0,1.0,1.0,1.0,1.0,1.0,134729,183704,Flipped,chr4
F3_191,183704,183703,183703,1.0,1.0,1.0,0.9576218134706564,0.999989112861521,0.9576327006091354,183704,146196,Direct,chr4
F3_192,183704,183703,183702,0.9999945564307605,0.9652754718213639,0.9652700282521244,0.9340130536790363,0.8811941013483721,0.8811886577791326,177324,168960,Direct,chr4
F3_193,183704,183703,183703,1.0,1.0,1.0,0.9916876697713156,0.9999292335998867,0.9917584361714289,149142,183704,Flipped,chr4
F3_194,183704,183703,183703,1.0,1.0,1.0,0.9999945564307605,1.0,0.9999945564307605,144650,183704,Flipped,chr4
F3_195,183704,183703,183703,1.0,1.0,1.0,0.9999836692922816,1.0,0.9999836692922816,159123,183704,Flipped,chr4
F3_196,183704,183703,183703,1.0,1.0,1.0,0.9984485827667485,0.998454026335988,0.9999945564307605,142102,183704,Flipped,chr4
F3_197,183704,183703,183703,1.0,1.0,1.0,0.9999564514460841,0.9999727821538026,0.9999836692922816,152838,183704,Flipped,chr4
F3_198,183704,183703,183703,1.0,1.0,1.0,0.9996624987071523,0.9999346771691262,0.9997278215380261,156712,183704,Flipped,chr4
F3_199,183704,183703,183703,1.0,1.0,1.0,0.9999673385845631,1.0,0.9999673385845631,183704,148343,Direct,chr4
F1_0,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,144112,Direct,chr5
F1_1,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999758576567441,0.9999939644141861,165685,137992,Direct,chr5
F1_2,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,123169,165685,Flipped,chr5
F1_3,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,121213,Direct,chr5
F1_4,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,126343,165685,Flipped,chr5
F1_5,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,120252,Direct,chr5
F1_6,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,165685,119384,Direct,chr5
F1_7,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,1.0,0.9999275729702325,165685,127769,Direct,chr5
F1_8,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,123539,Direct,chr5
F1_9,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,165685,147849,Direct,chr5
F2_0,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,0.9999818932425582,0.9999818932425582,165685,133336,Direct,chr5
F2_1,165685,165684,165684,1.0,1.0,1.0,0.9042635378189807,1.0,0.9042635378189807,165685,121656,Direct,chr5
F2_2,165685,165684,165684,1.0,1.0,1.0,0.9987928828372081,1.0,0.9987928828372081,140518,165685,Flipped,chr5
F2_3,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,0.9999879288283721,0.9999758576567441,135650,165685,Flipped,chr5
F2_4,165685,165684,165684,1.0,1.0,1.0,0.746601965186741,0.7951461818884141,0.9514557832983269,139672,165685,Flipped,chr5
F2_5,165685,165684,165684,1.0,1.0,1.0,0.9613601796190339,0.9613601796190339,1.0,118004,165685,Flipped,chr5
F2_6,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,165685,124909,Direct,chr5
F2_7,165685,165684,165676,0.9999517153134884,0.9999517153134884,1.0,0.8731621641196494,0.8731621641196494,1.0,143148,165677,Flipped,chr5
F2_8,165685,165684,165681,0.9999818932425582,1.0,0.9999818932425582,0.8806281837715169,1.0,0.8806281837715169,125567,165682,Flipped,chr5
F2_9,165685,165684,165684,1.0,1.0,1.0,0.9998008256681393,1.0,0.9998008256681393,165685,122159,Direct,chr5
F2_10,165685,165684,165684,1.0,1.0,1.0,0.9999094662127906,0.9999275729702325,0.9999818932425582,121152,165685,Flipped,chr5
F2_11,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,125335,Direct,chr5
F2_12,165685,165684,165684,1.0,1.0,1.0,0.9999577508993023,1.0,0.9999577508993023,140809,165685,Flipped,chr5
F2_13,165685,165684,165684,1.0,1.0,1.0,0.9999939644141861,1.0,0.9999939644141861,165685,122911,Direct,chr5
F2_14,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,0.9999818932425582,0.9999818932425582,131390,165685,Flipped,chr5
F2_15,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,0.9999637864851162,1.0,165685,128140,Direct,chr5
F2_16,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999758576567441,0.9999939644141861,136885,165685,Flipped,chr5
F2_17,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,165685,140979,Direct,chr5
F2_18,165685,165684,165676,0.9999517153134884,1.0,0.9999517153134884,0.9198353492189952,1.0,0.9198353492189952,127649,165677,Flipped,chr5
F2_19,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,1.0,0.9999758576567441,116848,165685,Flipped,chr5
F2_20,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999818932425582,0.9999939644141861,165685,125102,Direct,chr5
F2_21,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,0.9999275729702325,1.0,122645,165685,Flipped,chr5
F2_22,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,0.9999275729702325,1.0,165685,117878,Direct,chr5
F2_23,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,125797,165685,Flipped,chr5
F2_24,165685,165684,165684,1.0,1.0,1.0,0.9985454238188358,0.9999818932425582,0.9985635305762778,165685,116239,Direct,chr5
F2_25,165685,165684,165684,1.0,1.0,1.0,0.9993421211462784,0.9993481567320924,0.9999939644141861,165685,126374,Direct,chr5
F2_26,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,165685,126868,Direct,chr5
F2_27,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,159149,Direct,chr5
F2_28,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,127914,Direct,chr5
F2_29,165685,165684,165684,1.0,1.0,1.0,0.8887943313778035,0.8887943313778035,1.0,147356,165685,Flipped,chr5
F2_30,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,126921,165685,Flipped,chr5
F2_31,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,128733,Direct,chr5
F2_32,165685,165684,165684,1.0,1.0,1.0,0.9999939644141861,0.9999939644141861,1.0,165685,139220,Direct,chr5
F2_33,165685,165684,165684,1.0,1.0,1.0,0.9993783346611622,0.9999758576567441,0.9994024770044181,117307,165685,Flipped,chr5
F2_34,165685,165684,165684,1.0,1.0,1.0,0.9999577508993023,0.9999577508993023,1.0,147105,165685,Flipped,chr5
F2_35,165685,165684,165684,1.0,1.0,1.0,0.9999879288283721,0.9999939644141861,0.9999939644141861,134295,165685,Flipped,chr5
F2_36,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,142920,165685,Flipped,chr5
F2_37,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,122199,Direct,chr5
F2_38,165685,165684,165684,1.0,1.0,1.0,0.8946910987180415,0.8946910987180415,1.0,122209,165685,Flipped,chr5
F2_39,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,0.9999275729702325,1.0,142532,165685,Flipped,chr5
F2_40,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,121213,165685,Flipped,chr5
F2_41,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,144832,165685,Flipped,chr5
F2_42,165685,165684,165684,1.0,1.0,1.0,0.8066137949349363,0.8519108664686994,0.9546848217087951,141443,165685,Flipped,chr5
F2_43,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999818932425582,0.9999939644141861,123848,165685,Flipped,chr5
F2_44,165685,165684,165684,1.0,1.0,1.0,0.9907595181188286,0.9907595181188286,1.0,165685,116118,Direct,chr5
F2_45,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999758576567441,1.0,165685,128304,Direct,chr5
F2_46,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,126921,165685,Flipped,chr5
F2_47,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,127472,Direct,chr5
F2_48,165685,165684,165684,1.0,1.0,1.0,0.9999215373844186,0.9999275729702325,0.9999939644141861,131566,165685,Flipped,chr5
F2_49,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,165685,130217,Direct,chr5
F2_50,165685,165684,165684,1.0,1.0,1.0,0.8725827478815094,0.9999155017986046,0.8725827478815094,165685,118967,Direct,chr5
F2_51,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,165685,Direct,chr5
F2_52,165685,165684,165684,1.0,1.0,1.0,0.9807464812534704,1.0,0.9807464812534704,165685,121984,Direct,chr5
F2_53,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,165685,131268,Direct,chr5
F2_54,165685,165684,165684,1.0,1.0,1.0,0.9999939644141861,0.9999939644141861,1.0,165685,125450,Direct,chr5
F2_55,165685,165684,165681,0.9999818932425582,1.0,0.9999818932425582,0.7196289321841578,1.0,0.7196289321841578,143336,165682,Flipped,chr5
F2_56,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,128532,165685,Flipped,chr5
F2_57,165685,165684,165684,1.0,1.0,1.0,0.9999456797276743,0.9999456797276743,1.0,165685,122277,Direct,chr5
F2_58,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,1.0,0.9999758576567441,161603,165685,Flipped,chr5
F2_59,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,121213,165685,Flipped,chr5
F2_60,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,0.9999275729702325,1.0,165685,161367,Direct,chr5
F2_61,165685,165684,165684,1.0,1.0,1.0,0.9998310035972091,0.9999818932425582,0.9998491103546511,165685,139013,Direct,chr5
F2_62,165685,165684,165684,1.0,1.0,1.0,0.9775295140146303,0.9775295140146303,1.0,162638,165685,Flipped,chr5
F2_63,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999758576567441,1.0,138774,165685,Flipped,chr5
F2_64,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999698220709302,1.0,123380,165685,Flipped,chr5
F2_65,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,122846,Direct,chr5
F2_66,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,120936,165685,Flipped,chr5
