Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Founder_accuracy,Founder_Track1_accuracy,Founder_Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig,Generation,Track_avg,Phase_error_gap,Allele_founder_gap
F3_171,172139,172138,172138,1.0,1.0,1.0,0.9922910687936423,0.9999767628298226,0.9923143059638198,155109,172139,Flipped,chr6,F3,1.0,0.0,0.007708931206357739
F3_172,172139,172138,172138,1.0,1.0,1.0,0.999918669904379,0.9999302884894677,0.9999883814149113,143141,172139,Flipped,chr6,F3,1.0,0.0,8.133009562094617e-05
F3_175,172139,172138,172138,1.0,1.0,1.0,0.9999419070745564,0.9999593349521895,0.999982572122367,134930,172139,Flipped,chr6,F3,1.0,0.0,5.80929254435647e-05
F3_176,172139,172138,172138,1.0,1.0,1.0,0.9996514424473387,0.9996572517398831,0.9999941907074557,138033,172139,Flipped,chr6,F3,1.0,0.0,0.0003485575526612772
F3_181,172139,172138,172138,1.0,1.0,1.0,0.9716041780431979,0.9999767628298226,0.9716274152133754,136691,172139,Flipped,chr6,F3,1.0,0.0,0.028395821956802125
F3_185,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,164471,172139,Flipped,chr6,F3,1.0,0.0,5.809292544345368e-06
F3_186,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,126900,172139,Flipped,chr6,F3,1.0,0.0,0.0
F3_188,172139,172138,172138,1.0,0.9440681313829602,0.9440681313829602,0.9999941907074557,0.8132661004542867,0.8132719097468311,160403,162511,Flipped,chr6,F3,0.9440681313829602,0.055931868617039804,5.809292544345368e-06
F3_190,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,134967,172139,Flipped,chr6,F3,1.0,0.0,5.809292544345368e-06
F3_193,172139,172138,172138,1.0,1.0,1.0,0.9084629773786148,0.9998896234416573,0.9085733539369576,141159,172139,Flipped,chr6,F3,1.0,0.0,0.09153702262138519
F3_194,172139,172138,172138,1.0,1.0,1.0,0.9979377011467544,0.9979493197318431,0.9999883814149113,127114,172139,Flipped,chr6,F3,1.0,0.0,0.0020622988532456032
F3_195,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,137725,172139,Flipped,chr6,F3,1.0,0.0,5.809292544345368e-06
F3_196,172139,172138,172138,1.0,1.0,1.0,0.9999477163671008,0.9999593349521895,0.9999883814149113,152222,172139,Flipped,chr6,F3,1.0,0.0,5.2283632899219334e-05
F3_197,172139,172138,172138,1.0,1.0,1.0,0.9892818552556669,0.9892876645482113,0.9999941907074557,133794,172139,Flipped,chr6,F3,1.0,0.0,0.01071814474433308
F3_198,172139,172138,172138,1.0,1.0,1.0,0.9508824315374874,1.0,0.9508824315374874,143329,172139,Flipped,chr6,F3,1.0,0.0,0.049117568462512584
